timestamp,index,name,memory.used [MiB],memory.total [MiB],utilization.gpu [%],utilization.memory [%]
2026/05/13 21:57:33.633, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:33.634, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:38.636, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:38.638, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:43.640, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:43.641, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:48.643, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:48.644, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:53.646, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:53.648, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:58.650, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:57:58.652, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:03.653, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:03.656, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:08.657, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:08.659, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:13.661, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:13.663, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:18.664, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:18.666, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:23.668, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:23.669, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:28.671, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:28.672, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:33.674, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:33.676, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:38.677, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:38.679, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:43.681, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:43.682, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:48.684, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:48.686, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:53.687, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:53.689, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:58.691, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:58:58.692, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:03.694, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:03.696, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:08.698, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:08.702, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:13.703, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:13.704, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:18.706, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:18.708, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:23.709, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:23.711, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:28.712, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:28.715, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:33.717, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:33.718, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:38.719, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:38.721, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:43.723, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:43.727, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:48.728, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:48.730, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:53.732, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:53.733, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:58.735, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 21:59:58.737, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:03.738, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:03.742, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:08.747, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:08.748, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:13.750, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:13.752, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:18.753, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:18.754, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:23.755, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:23.757, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:28.759, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:28.761, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:33.762, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:33.764, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:38.766, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:38.768, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:43.769, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:43.771, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:48.773, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:48.774, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:53.776, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:53.777, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:58.779, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:00:58.782, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:03.783, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:03.784, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:08.786, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:08.788, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:13.790, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:13.792, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:18.793, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:18.795, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:23.797, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:23.798, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:28.800, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:28.803, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:33.805, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:33.806, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:38.808, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:38.809, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:43.811, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:43.813, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:48.815, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:48.817, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:53.818, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:53.820, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:58.822, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:01:58.823, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:03.826, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:03.827, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:08.828, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:08.830, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:13.832, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:13.833, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:18.834, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:18.836, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:23.838, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:23.839, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:28.842, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:28.843, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:33.846, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:33.847, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:38.849, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:38.851, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:43.853, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:43.855, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:48.857, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:48.858, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:53.860, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:53.862, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:58.863, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:02:58.865, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:03.867, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:03.868, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:08.870, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:08.872, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:13.873, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:13.874, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:18.876, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:18.878, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:23.879, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:23.881, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:28.883, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:28.886, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:33.887, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:33.889, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:38.891, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:38.893, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:43.894, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:43.896, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:48.898, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:48.902, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:53.903, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:53.905, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:58.907, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:03:58.908, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:03.910, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:03.912, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:08.913, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:08.914, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:13.916, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:13.918, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:18.919, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:18.921, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:23.923, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:23.924, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:28.926, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:28.928, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:33.930, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:33.932, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:38.933, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:38.935, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:43.937, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:43.942, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:48.944, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:48.946, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:53.947, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:53.949, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:58.951, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:04:58.953, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:03.954, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:03.956, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:08.958, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:08.959, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:13.961, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:13.963, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:18.964, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:18.966, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:23.968, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:23.969, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:28.971, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:28.973, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:33.974, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:33.976, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:38.978, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:38.980, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:43.982, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:43.983, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:48.985, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:48.987, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:53.988, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:53.990, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:58.992, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:05:58.993, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:03.995, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:03.997, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:08.998, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:09.002, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:14.003, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:14.006, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:19.007, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:19.008, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:24.010, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:24.012, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:29.013, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:29.016, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:34.017, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:34.018, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:39.020, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:39.022, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:44.023, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:44.026, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:49.027, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:49.029, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:54.031, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:54.033, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:59.034, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:06:59.036, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:04.038, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:04.040, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:09.042, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:09.044, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:14.046, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:14.047, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:19.049, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:19.051, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:24.052, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:24.054, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:29.056, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:29.159, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:34.161, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:34.163, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:39.166, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:39.167, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:44.169, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:44.171, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:49.173, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:49.175, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:54.177, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:54.178, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:59.181, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:07:59.183, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:04.184, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:04.186, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:09.187, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:09.189, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:14.191, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:14.192, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:19.194, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:19.195, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:24.197, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:24.198, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:29.199, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:29.202, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:34.204, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:34.206, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:39.208, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:39.209, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:44.211, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:44.213, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:49.215, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:49.217, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:54.218, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:54.221, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:59.222, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:08:59.224, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:09:04.227, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:09:04.228, 1, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
2026/05/13 22:09:09.229, 0, NVIDIA A100-SXM4-80GB, 75797, 81920, 0, 0
