timestamp_unix,latency_ms,ok,http_status,gateway_instance,error
1782125837.785475,5.661,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125837.892419,6.329,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125837.999225,5.123,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125838.105195,5.439,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125838.211208,3.994,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125838.316729,4.473,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125838.422217,4.594,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125838.529546,24.180,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125838.654227,5.157,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125838.760114,2.882,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125838.864235,4.537,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125838.969528,6.138,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125839.076131,4.436,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125839.181034,3.010,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125839.285295,5.510,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125839.391330,4.667,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125839.499722,5.931,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125839.608919,5.507,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125839.716012,5.177,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125839.823314,3.780,1,200,inference-gateway-78cbd9f4cc-bf52k,
1782125839.928516,4.384,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125840.038136,6.038,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125840.147046,5.348,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125840.253465,6.046,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125840.366000,2.807,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125840.469307,3.320,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125840.574234,6.214,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125840.682763,5.536,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125840.789824,4.481,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125840.896449,3.052,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125841.000267,5.224,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125841.106220,5.328,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125841.216277,6.210,1,200,inference-gateway-78cbd9f4cc-p6prt,
1782125841.323577,6.051,1,200,inference-gateway-78cbd9f4cc-bf52k,
